,Price,Area,Ward,District
3719,2300000,35,Hòa Khánh Nam,Liên Chiểu
3720,1300000,18,Hòa Minh,Liên Chiểu
3721,1200000,20,Hòa Khánh Bắc,Liên Chiểu
3722,2500000,15,Vĩnh Trung,Thanh Khê
3723,3000000,60,Hòa An,Cẩm Lệ
3724,1800000,20,Hòa An,Cẩm Lệ
3725,1800000,15,Thạc Gián,Thanh Khê
3726,2000000,20,Hòa An,Cẩm Lệ
3727,1600000,18,Hòa Minh,Liên Chiểu
3728,2000000,20,Hòa An,Cẩm Lệ
3729,4000000,20,Hòa Xuân,Cẩm Lệ
3730,5000000,34,Hải Châu I,Hải Châu
3731,1500000,15,Hòa Cường Bắc,Hải Châu
3732,1600000,18,Hòa Minh,Liên Chiểu
3733,6000000,40,Khuê Mỹ,Ngũ Hành Sơn
3734,2000000,20,Hòa An,Cẩm Lệ
3735,2500000,20,Hải Châu I,Hải Châu
3736,1700000,16,Khuê Trung,Cẩm Lệ
3737,1300000,40,Mỹ An,Ngũ Hành Sơn
3738,1300000,45,Mỹ An,Ngũ Hành Sơn
3739,2000000,24,Hòa Minh,Liên Chiểu
3740,2200000,20,Khuê Trung,Cẩm Lệ
3741,2300000,23,Hòa Hải,Ngũ Hành Sơn
3742,3300000,20,Thanh Bình,Hải Châu
3743,1500000,13,Hòa Khê,Thanh Khê
3744,1700000,22,Unknown W,Hải Châu
3745,2500000,20,Hòa Cường Bắc,Hải Châu
3746,3000000,25,An Khê,Thanh Khê
3747,2000000,16,Hòa Minh,Liên Chiểu
3748,2000000,20,Hòa Xuân,Cẩm Lệ
3749,2500000,18,Mỹ An,Ngũ Hành Sơn
3750,7500000,30,Unknown W,Sơn Trà
3751,2300000,15,Hòa Cường Bắc,Hải Châu
3752,3500000,30,Khuê Mỹ,Ngũ Hành Sơn
3753,3200000,30,Khuê Trung,Cẩm Lệ
3754,2200000,20,Hòa Cường Bắc,Hải Châu
3755,2000000,20,Unknown W,Liên Chiểu
3756,1500000,20,Hòa Khánh Bắc,Liên Chiểu
3757,3500000,25,Hòa Cường Bắc,Hải Châu
3758,2200000,25,Hòa Thọ Đông,Cẩm Lệ
3759,2500000,24,Khuê Mỹ,Ngũ Hành Sơn
3760,2000,20,An Hải Bắc,Sơn Trà
3761,1600000,16,Unknown W,Cẩm Lệ
3762,1200000,20,Unknown W,Thanh Khê
3763,1200000,20,Unknown W,Thanh Khê
3764,2500000,20,Hải Châu I,Hải Châu
3765,2400000,25,Xuân Hà,Thanh Khê
3766,4200000,37,Tam Thuận,Thanh Khê
3767,1500000,15,Hòa An,Cẩm Lệ
3768,1700000,125,An Hải Bắc,Sơn Trà
3769,7000000,40,Hòa Hải,Ngũ Hành Sơn
3770,2200000,20,An Khê,Thanh Khê
3771,3500000,25,An Khê,Thanh Khê
3772,1400000,17,Hòa Khánh Nam,Liên Chiểu
3773,3000000,30,Hòa Thọ Đông,Cẩm Lệ
3774,2000000,25,Unknown W,Ngũ Hành Sơn
3775,1800000,18,Unknown W,Cẩm Lệ
3776,2800000,18,Khuê Trung,Cẩm Lệ
3777,2500000,15,Hòa Cường Bắc,Hải Châu
3778,2000000,20,Unknown W,Cẩm Lệ
3779,2500000,20,Hòa Cường Nam,Hải Châu
3780,3000000,16,Hòa Cường Bắc,Hải Châu
3781,4000000,25,Hòa Cường Bắc,Hải Châu
3782,1000000,100,Hòa Thuận Tây,Hải Châu
3783,2500000,15,Hòa Hải,Ngũ Hành Sơn
3784,2600000,26,Khuê Mỹ,Ngũ Hành Sơn
3785,3900000,25,Unknown W,Sơn Trà
3786,3950000,40,Unknown W,Sơn Trà
3787,1500000,30,Hòa Hiệp Nam,Liên Chiểu
3788,3000000,20,Mân Thái,Sơn Trà
3789,2500000,22,Hải Châu I,Hải Châu
3790,2500000,25,Hòa Cường Nam,Hải Châu
3791,1800000,22,Thanh Khê Tây,Thanh Khê
3792,3400000,50,Unknown W,Sơn Trà
3793,2500000,20,Hải Châu I,Hải Châu
3794,2000000,25,Hòa Thọ Tây,Cẩm Lệ
3795,2400000000,20,An Hải Bắc,Sơn Trà
3796,4200000,70,Chính Gián,Thanh Khê
3797,2500000,32,Unknown W,Sơn Trà
3798,2000000,40,Hòa Khánh Nam,Liên Chiểu
3799,600000,16,Hòa Hiệp Bắc,Liên Chiểu
3800,2700000,17,Hòa Cường Bắc,Hải Châu
3801,4500000,20,Thọ Quang,Sơn Trà
3802,2300000,15,Hòa Xuân,Cẩm Lệ
3803,2700000,25,Hòa Xuân,Cẩm Lệ
3804,2000000,15,Unknown W,Hải Châu
3805,2200000,20,Bình Thuận,Hải Châu
3806,3000000,25,Hòa Minh,Liên Chiểu
3807,2000000,20,Unknown W,Cẩm Lệ
3808,600000,18,Hòa Hiệp Bắc,Liên Chiểu
3809,2400000,20,Hòa Cường Bắc,Hải Châu
3810,1700000,16,Hòa Khánh Nam,Liên Chiểu
3811,4000000,20,Thạch Thang,Hải Châu
3812,2200000,20,Hòa Xuân,Cẩm Lệ
3813,1500000,25,Hòa Cường Nam,Hải Châu
3814,2500000,30,Tam Thuận,Thanh Khê
3815,2000000,25,Bình Thuận,Hải Châu
3816,3500000,32,Hòa Cường Bắc,Hải Châu
3817,2300000,15,Hòa Minh,Liên Chiểu
3818,1800000,20,Khuê Trung,Cẩm Lệ
3819,2000000,18,Hòa Cường Bắc,Hải Châu
3820,2000000,25,Unknown W,Hải Châu
3821,1600000,30,Hòa Khánh Bắc,Liên Chiểu
3822,1000000,20,Hòa An,Cẩm Lệ
3823,5000000,25,Phước Ninh,Hải Châu
3824,1000000,17,Chính Gián,Thanh Khê
3825,1500000,25,Hòa Khánh Bắc,Liên Chiểu
3826,2000000,15,Hòa Cường Bắc,Hải Châu
3827,2000000,21,Hòa Hải,Ngũ Hành Sơn
3828,3500000,16,Unknown W,Ngũ Hành Sơn
3829,3500000,25,Mỹ An,Ngũ Hành Sơn
3830,1500000,16,Hòa Khánh Bắc,Liên Chiểu
3831,1400000,16,Unknown W,Hải Châu
3832,4500000,20,Hòa Cường Bắc,Hải Châu
3833,800000,10,Vĩnh Trung,Thanh Khê
3834,1800000,20,Unknown W,Cẩm Lệ
3835,4500000,20,Hòa Cường Bắc,Hải Châu
3836,2500000,35,Hòa Thuận Tây,Hải Châu
3837,397000,10,Mân Thái,Sơn Trà
3838,2000000,20,Hòa Cường Bắc,Hải Châu
3839,1700000,42,Khuê Trung,Cẩm Lệ
3840,1400000,20,Unknown W,Liên Chiểu
3841,4000000,30,An Khê,Thanh Khê
3842,2800000,15,Mỹ An,Ngũ Hành Sơn
3843,1700000,18,Khuê Trung,Cẩm Lệ
3844,4000000,60,Unknown W,Thanh Khê
3845,2000000,16,Unknown W,Ngũ Hành Sơn
3846,1400000,15,Hòa Khánh Nam,Liên Chiểu
3847,1000000,600,Thọ Quang,Sơn Trà
3848,2500000,25,Unknown W,Thanh Khê
3849,2000000,25,Xuân Hà,Thanh Khê
3850,1500000,21,Hòa Thọ Đông,Cẩm Lệ
3851,800000,10,Hòa Khánh Bắc,Liên Chiểu
3852,1600000,16,Hòa Cường Nam,Hải Châu
3853,1600000,16,Hòa Cường Nam,Hải Châu
3854,700000,12,Hòa Khánh Nam,Liên Chiểu
3855,1200000,15,Hòa Thuận Đông,Hải Châu
3856,1900000,25,Chính Gián,Thanh Khê
3857,2000000,25,Hòa Khê,Thanh Khê
3858,3000000,22,An Hải Bắc,Sơn Trà
3859,3500000,20,Phước Mỹ,Sơn Trà
3860,900000,15,Hòa Hiệp Nam,Liên Chiểu
3861,700000,30,Unknown W,Ngũ Hành Sơn
3862,1000,30,Hòa Khánh Bắc,Liên Chiểu
3863,600000,12,Hòa Hải,Ngũ Hành Sơn
3864,1000000,10,Hòa Cường Bắc,Hải Châu
3865,2950000,18,Thọ Quang,Sơn Trà
3866,800000,30,Xuân Hà,Thanh Khê
3867,3000000,30,Hải Châu I,Hải Châu
3868,900000,0,Hòa Minh,Liên Chiểu
3869,1100000,22,Hòa Thọ Đông,Cẩm Lệ
3870,650000,20,Unknown W,Liên Chiểu
3871,2200000,20,Hòa Minh,Liên Chiểu
3872,1000000,23,Hòa Khánh Nam,Liên Chiểu
3873,1000000,20,Hòa Thuận Tây,Hải Châu
3874,800000,20,Hòa Khánh Nam,Liên Chiểu
3875,700000,15,Hòa An,Cẩm Lệ
3876,3000000,25,Khuê Trung,Cẩm Lệ
3877,600000,15,Hòa Khánh Bắc,Liên Chiểu
3878,2000000,30,Thạc Gián,Thanh Khê
3879,1000000,30,Unknown W,Thanh Khê
3880,600000,25,Hòa Thuận Tây,Hải Châu
3881,2500000,25,Khuê Trung,Cẩm Lệ
3882,1500000,21,Hòa Minh,Liên Chiểu
3883,1000000,20,Hòa Khánh Nam,Liên Chiểu
3884,2000000,30,Thạch Thang,Hải Châu
3885,1100000,25,Tam Thuận,Thanh Khê
3886,2500000,25,Unknown W,Sơn Trà
3887,1000000,15,Mỹ An,Ngũ Hành Sơn
3888,800000,16,Hòa Minh,Liên Chiểu
3889,1200000,24,Unknown W,Liên Chiểu
3890,1500000,20,Thạch Thang,Hải Châu
3891,1000000,22,Hòa Hải,Ngũ Hành Sơn
3892,800000,15,Hòa Khê,Thanh Khê
3893,1000,48,Hòa Khánh Nam,Liên Chiểu
3894,1200000,20,Hòa Thuận Tây,Hải Châu
3895,1300000,20,An Hải Bắc,Sơn Trà
3896,1000000,27,Hòa Khánh Nam,Liên Chiểu
3897,900000,15,Khuê Trung,Cẩm Lệ
3898,2500000,30,Unknown W,Hải Châu
3899,1000000,18,Unknown W,Sơn Trà
3900,1300000,15,Unknown W,Cẩm Lệ
3901,3500000,34,Xuân Hà,Thanh Khê
3902,3000000,50,Tam Thuận,Thanh Khê
3903,1100000,21,Unknown W,Thanh Khê
3904,2300000,40,Unknown W,Thanh Khê
3905,1000000,18,Unknown W,Ngũ Hành Sơn
3906,500000,12,Hòa Khánh Bắc,Liên Chiểu
3907,1000000,30,Unknown W,Hải Châu
3908,2000000,25,Unknown W,Thanh Khê
3909,1500000,24,Unknown W,Cẩm Lệ
3910,2000000,18,Unknown W,Hải Châu
3911,1000000,15,Unknown W,Thanh Khê
3912,1000000,28,Unknown W,Hải Châu
3913,2500000,60,Unknown W,Thanh Khê
3914,3000000,55,Hòa Khánh Nam,Liên Chiểu
3915,2200000,20,Hòa Thuận Đông,Hải Châu
3916,3000000,35,Tam Thuận,Thanh Khê
3917,1200000,20,Hòa Khánh Bắc,Liên Chiểu
3918,1100000,5,Phước Mỹ,Sơn Trà
3919,3500000,35,An Hải Bắc,Sơn Trà
3920,1500000,20,Hòa Xuân,Cẩm Lệ
3921,1000000,15,Hòa Hiệp Nam,Liên Chiểu
3922,2000000,20,Mỹ An,Ngũ Hành Sơn
3923,2600000,18,An Hải Bắc,Sơn Trà
3924,,15,Hòa Thọ Tây,Cẩm Lệ
3925,,15,Xuân Hà,Thanh Khê
3926,1400000,16,Thanh Khê Tây,Thanh Khê
3927,3000000,30,Hòa Xuân,Cẩm Lệ
3928,3500000,25,Hòa Minh,Liên Chiểu
3929,2500000,30,Hòa Cường Bắc,Hải Châu
3930,1600000,30,Hòa Minh,Liên Chiểu
3931,,16,Hải Châu I,Hải Châu
3932,3000000,20,Phước Mỹ,Sơn Trà
3933,1800000,15,Phước Mỹ,Sơn Trà
3934,1100000,3,Hòa Cường Bắc,Hải Châu
3935,1500000,20,Thanh Khê Tây,Thanh Khê
3936,4000000,162,Thanh Khê Tây,Thanh Khê
3937,2200000,20,Hòa Khê,Thanh Khê
3938,1600000,15,Xuân Hà,Thanh Khê
3939,1200000,16,Mỹ An,Ngũ Hành Sơn
3940,,20,Hòa Khánh Bắc,Liên Chiểu
3941,2700000,25,Hòa Khánh Bắc,Liên Chiểu
3942,2800000,30,Thạc Gián,Thanh Khê
3943,1200000,22,Hòa Khánh Bắc,Liên Chiểu
3944,2200000,25,An Khê,Thanh Khê
3945,,20,Hòa Khánh Bắc,Liên Chiểu
3946,1300000,30,Thạc Gián,Thanh Khê
3947,1200000,15,Thanh Khê Đông,Thanh Khê
3948,,15,Hòa Thọ Tây,Cẩm Lệ
3949,2000000,25,Hòa Khê,Thanh Khê
3950,2500000,27,Hòa Thọ Đông,Cẩm Lệ
3951,3000000,55,Hòa Khánh Nam,Liên Chiểu
3952,2800000,20,Xuân Hà,Thanh Khê
3953,2300000,16,Hòa Cường Nam,Hải Châu
3954,2600000,20,Khuê Trung,Cẩm Lệ
3955,1800000,23,Vĩnh Trung,Thanh Khê
3956,1500000,20,Hòa Khánh Bắc,Liên Chiểu
3957,1000000,15,Hòa Khánh Nam,Liên Chiểu
3958,2000000,55,Hòa Khánh Bắc,Liên Chiểu
3959,,20,Hòa Khánh Bắc,Liên Chiểu
3960,,15,Hòa Khánh Bắc,Liên Chiểu
3961,1500000,25,Hòa Minh,Liên Chiểu
3962,,20,Hòa Minh,Liên Chiểu
3963,3300000,35,Hải Châu I,Hải Châu
3964,2600000,30,Thanh Bình,Hải Châu
3965,3000000,36,Hòa Minh,Liên Chiểu
3966,,4,Hòa Cường Bắc,Hải Châu
3967,1900000,30,Hòa Khánh Bắc,Liên Chiểu
3968,2200000,20,Nại Hiên Đông,Sơn Trà
3969,3000000,20,An Hải Bắc,Sơn Trà
3970,2800000,25,Hòa Khê,Thanh Khê
3971,1500000,18,Hòa Khánh Bắc,Liên Chiểu
3972,1700000,25,Khuê Trung,Cẩm Lệ
3973,,20,Hòa Khánh Bắc,Liên Chiểu
3974,3000000,35,Hòa Minh,Liên Chiểu
3975,2500000,30,Unknown W,Ngũ Hành Sơn
3976,,3,Hòa Thuận Tây,Hải Châu
3977,3000000,23,Chính Gián,Thanh Khê
3978,2500000,30,Hải Châu I,Hải Châu
3979,1600000,20,Chính Gián,Thanh Khê
3980,1800000,21,Hòa Minh,Liên Chiểu
3981,1800000,29,Hòa Minh,Liên Chiểu
3982,1800000,29,Hòa Minh,Liên Chiểu
3983,2300000,16,Hòa Cường Nam,Hải Châu
3984,2200000,30,Hòa Xuân,Cẩm Lệ
3985,2500000,30,Hải Châu II,Hải Châu
3986,4500000,35,Phước Mỹ,Sơn Trà
3987,2600000,20,Hòa Thuận Tây,Hải Châu
3988,3000000,30,Hòa Khánh Nam,Liên Chiểu
3989,3300000,30,Hòa Thuận Tây,Hải Châu
3990,2500000,18,Hòa An,Cẩm Lệ
3991,1800000,29,Hòa Minh,Liên Chiểu
3992,2600000,20,Hòa Minh,Liên Chiểu
3993,2500000,30,Mân Thái,Sơn Trà
3994,3000000,40,Hòa Khê,Thanh Khê
3995,1200000,15,Thanh Bình,Hải Châu
3996,2700000,22,Thanh Khê Đông,Thanh Khê
3997,3600000,22,Hòa Cường Bắc,Hải Châu
3998,2500000,35,Hòa Khê,Thanh Khê
3999,1800000,14,Hòa Minh,Liên Chiểu
4000,2000000,20,Hòa An,Cẩm Lệ
4001,3500000,100,Unknown W,Ngũ Hành Sơn
4002,1000000,20,Hòa Cường Nam,Hải Châu
4003,6500000,240,Xuân Hà,Thanh Khê
4004,2000000,40,Hòa Thọ Đông,Cẩm Lệ
4005,1800000,20,Khuê Trung,Cẩm Lệ
4006,1400000,18,Hòa Khánh Nam,Liên Chiểu
4007,2800000,20,Xuân Hà,Thanh Khê
4008,1400000,18,Hòa Khánh Nam,Liên Chiểu
4009,2200000,25,Phước Ninh,Hải Châu
4010,1600000,15,Unknown W,Ngũ Hành Sơn
4011,1000000,51,An Hải Đông,Sơn Trà
4012,2000000,20,Hòa An,Cẩm Lệ
4013,2500000,28,Hòa Cường Bắc,Hải Châu
4014,2500000,30,Mân Thái,Sơn Trà
4015,1900000,20,Mỹ An,Ngũ Hành Sơn
4016,1800000,24,Hòa Minh,Liên Chiểu
4017,,10,Nam Dương,Hải Châu
4018,1800000,25,Hòa Thọ Đông,Cẩm Lệ
4019,1800000,28,Khuê Mỹ,Ngũ Hành Sơn
4020,2500000,30,Hòa Cường Nam,Hải Châu
4021,2600000,25,An Hải Bắc,Sơn Trà
4022,3600000,60,An Hải Đông,Sơn Trà
4023,1600000,15,Mỹ An,Ngũ Hành Sơn
4024,1200000,22,Hòa Khánh Bắc,Liên Chiểu
4025,1400000,14,Hòa Khê,Thanh Khê
4026,2200000,25,Thạc Gián,Thanh Khê
4027,1700000,18,Unknown W,Ngũ Hành Sơn
4028,3000000,25,Mân Thái,Sơn Trà
4029,3000000,20,Khuê Trung,Cẩm Lệ
4030,2500000,25,Hòa Cường Nam,Hải Châu
4031,1000000,15,Hòa Khánh Bắc,Liên Chiểu
4032,1700000,15,Thọ Quang,Sơn Trà
4033,1800000,20,Khuê Trung,Cẩm Lệ
4034,4000000,55,Unknown W,Liên Chiểu
4035,2900000,25,Hòa Xuân,Cẩm Lệ
4036,4500000,45,An Hải Tây,Sơn Trà
4037,1700000,15,Hòa Minh,Liên Chiểu
4038,3000000,35,Unknown W,Ngũ Hành Sơn
4039,1500000,20,Hòa Khánh Bắc,Liên Chiểu
4040,3500000,75,Xuân Hà,Thanh Khê
4041,2500000,20,An Khê,Thanh Khê
4042,3000000,25,Phước Mỹ,Sơn Trà
4043,3000000,30,Hòa Khánh Nam,Liên Chiểu
4044,4000000,30,Hòa Minh,Liên Chiểu
4045,1400000,25,Hòa Khánh Nam,Liên Chiểu
4046,2300000,20,Mỹ An,Ngũ Hành Sơn
4047,1200000,15,Unknown W,Ngũ Hành Sơn
4048,1800000,22,Hòa Minh,Liên Chiểu
4049,1800000,25,Thanh Khê Đông,Thanh Khê
4050,1300000,20,Hòa Khánh Nam,Liên Chiểu
4051,3000000,45,Hòa Xuân,Cẩm Lệ
4052,2700000,30,Xuân Hà,Thanh Khê
4053,2000000,20,Khuê Trung,Cẩm Lệ
4054,1600000,22,Thọ Quang,Sơn Trà
4055,3000000,35,Hòa Cường Bắc,Hải Châu
4056,1000000,25,Hòa Khánh Bắc,Liên Chiểu
4057,2000000,20,Unknown W,Ngũ Hành Sơn
4058,1400000,12,Khuê Trung,Cẩm Lệ
4059,1750000,25,Mân Thái,Sơn Trà
4060,4500000,40,Xuân Hà,Thanh Khê
4061,3000000,20,An Hải Bắc,Sơn Trà
4062,1500000,20,Hòa Minh,Liên Chiểu
4063,2000000,25,Hòa Xuân,Cẩm Lệ
4064,1200000,400,Thọ Quang,Sơn Trà
4065,1500000,20,Hòa Thọ Tây,Cẩm Lệ
4066,,20,Hòa Thọ Đông,Cẩm Lệ
4067,4500000,35,Phước Ninh,Hải Châu
4068,1600000,25,Hòa An,Cẩm Lệ
4069,1000000,50,An Hải Đông,Sơn Trà
4070,1500000,18,Thạc Gián,Thanh Khê
4071,2800000,35,Hòa Khê,Thanh Khê
4072,1400000,18,Hòa An,Cẩm Lệ
4073,2000000,35,Hòa Minh,Liên Chiểu
4074,1800000,30,Hòa Xuân,Cẩm Lệ
4075,1500000,20,Hải Châu I,Hải Châu
4076,2000000,60,Hòa An,Cẩm Lệ
4077,2500000,18,Hòa Cường Bắc,Hải Châu
4078,1700000,20,Hòa Xuân,Cẩm Lệ
4079,1800000,12,Chính Gián,Thanh Khê
4080,2400000,20,Hòa Xuân,Cẩm Lệ
4081,1400000,18,Hòa An,Cẩm Lệ
4082,1500000,18,Hòa Minh,Liên Chiểu
4083,1600000,20,An Khê,Thanh Khê
4084,2500000,23,Hòa Cường Nam,Hải Châu
4085,1200000,23,Hòa Khánh Bắc,Liên Chiểu
4086,2000000,25,Khuê Trung,Cẩm Lệ
4087,2500000,25,An Khê,Thanh Khê
4088,1700000,28,Nại Hiên Đông,Sơn Trà
4089,3500000,30,Nam Dương,Hải Châu
4090,4000000,40,Hòa Khánh Nam,Liên Chiểu
4091,3000000,30,Hòa Khê,Thanh Khê
4092,1500000,20,Hòa Khánh Nam,Liên Chiểu
4093,2500000,25,Hòa Cường Nam,Hải Châu
4094,3000000,30,Thanh Bình,Hải Châu
4095,1500000,12,Hòa Thuận Đông,Hải Châu
4096,1500000,20,An Hải Bắc,Sơn Trà
4097,1500000,20,Thuận Phước,Hải Châu
4098,1200000,20,Unknown W,Ngũ Hành Sơn
4099,4000000,52,Unknown W,Ngũ Hành Sơn
4100,3100000,35,Chính Gián,Thanh Khê
4101,1500000,22,Hòa Khánh Nam,Liên Chiểu
4102,2000000,35,Hòa Phát,Cẩm Lệ
4103,,20,Hòa Xuân,Cẩm Lệ
4104,1600000,30,Hòa Khánh Nam,Liên Chiểu
4105,,25,Hòa Khánh Bắc,Liên Chiểu
4106,3000000,25,An Khê,Thanh Khê
4107,3000000,30,Hòa Thuận Tây,Hải Châu
4108,1200000,400,Thọ Quang,Sơn Trà
4109,1500000,35,Unknown W,Ngũ Hành Sơn
4110,1350000,16,Vĩnh Trung,Thanh Khê
4111,3400000,28,Thuận Phước,Hải Châu
4112,2000000,32,Hòa Thọ Tây,Cẩm Lệ
4113,2000000,30,Hòa Thọ Đông,Cẩm Lệ
4114,1500000,20,Hòa Cường Nam,Hải Châu
4115,2200000,19,Hòa Thuận Đông,Hải Châu
4116,2000000,30,Hòa Khánh Bắc,Liên Chiểu
4117,2000000,20,Unknown W,Ngũ Hành Sơn
4118,3300000,20,Phước Mỹ,Sơn Trà
4119,2200000,25,Chính Gián,Thanh Khê
4120,1500000,25,An Khê,Thanh Khê
4121,1300000,18,Hòa Khánh Nam,Liên Chiểu
4122,4500000,20,Xuân Hà,Thanh Khê
4123,1300000,16,Mỹ An,Ngũ Hành Sơn
4124,2000000,26,Hòa Phát,Cẩm Lệ
4125,4700000,78,Nam Dương,Hải Châu
4126,2200000,24,Hòa Minh,Liên Chiểu
4127,1800000,25,Hòa Cường Bắc,Hải Châu
4128,3000000,25,Mỹ An,Ngũ Hành Sơn
4129,2000000,15,Khuê Mỹ,Ngũ Hành Sơn
4130,2000000,20,Hòa Khánh Nam,Liên Chiểu
4131,2200000,22,Hòa Minh,Liên Chiểu
4132,3300000,30,Thạc Gián,Thanh Khê
4133,1300000,30,Hòa Khánh Bắc,Liên Chiểu
4134,3200000,18,Hải Châu I,Hải Châu
4135,3000000,30,An Hải Tây,Sơn Trà
4136,2000000,30,Hòa Minh,Liên Chiểu
4137,2200000,20,Nại Hiên Đông,Sơn Trà
4138,1800000,18,Thọ Quang,Sơn Trà
4139,3000000,20,Phước Mỹ,Sơn Trà
4140,2500000,25,Khuê Mỹ,Ngũ Hành Sơn
4141,,16,Hòa Hiệp Bắc,Liên Chiểu
4142,3000000,35,Hòa Khê,Thanh Khê
4143,4200000,35,Hòa Thuận Đông,Hải Châu
4144,1500000,15,An Hải Bắc,Sơn Trà
4145,3000000,30,Khuê Mỹ,Ngũ Hành Sơn
4146,1000000,15,Hòa Thọ Tây,Cẩm Lệ
4147,1900000,20,Hòa Khê,Thanh Khê
4148,2500000,22,Khuê Mỹ,Ngũ Hành Sơn
4149,1200000,40,Hòa Cường Nam,Hải Châu
4150,2800000,23,Hòa Minh,Liên Chiểu
4151,1500000,15,Hòa Khánh Bắc,Liên Chiểu
4152,3500000,35,Khuê Mỹ,Ngũ Hành Sơn
4153,1500000,16,Unknown W,Ngũ Hành Sơn
4154,1800000,18,Thanh Bình,Hải Châu
4155,3400000,25,Hòa An,Cẩm Lệ
4156,2000000,25,Hòa Minh,Liên Chiểu
4157,,16,Unknown W,Ngũ Hành Sơn
4158,,12,Hòa Minh,Liên Chiểu
4159,1500000,13,Khuê Mỹ,Ngũ Hành Sơn
4160,2500000,25,Thuận Phước,Hải Châu
4161,1500000,20,Hòa Minh,Liên Chiểu
4162,2300000,25,An Khê,Thanh Khê
4163,3300000,50,Unknown W,Ngũ Hành Sơn
4164,1800000,20,Hòa Minh,Liên Chiểu
4165,2000000,24,Thanh Bình,Hải Châu
4166,3800000,45,Thọ Quang,Sơn Trà
4167,,30,Unknown W,Ngũ Hành Sơn
4168,1200000,18,Hòa Khánh Bắc,Liên Chiểu
4169,3500000,25,Khuê Mỹ,Ngũ Hành Sơn
4170,3000000,20,Mỹ An,Ngũ Hành Sơn
4171,1500000,20,Khuê Trung,Cẩm Lệ
4172,2500000,25,Hòa Cường Nam,Hải Châu
4173,1800000,30,Hòa Minh,Liên Chiểu
4174,2800000,25,Unknown W,Ngũ Hành Sơn
4175,2000000,27,Hòa Hiệp Nam,Liên Chiểu
4176,1500000,30,Hòa Xuân,Cẩm Lệ
4177,2600000,30,Thanh Khê Đông,Thanh Khê
4178,2500000,24,Hòa Khánh Nam,Liên Chiểu
4179,1800000,35,Hòa An,Cẩm Lệ
4180,1500000,25,Mỹ An,Ngũ Hành Sơn
4181,1200000,15,An Hải Đông,Sơn Trà
4182,3000000,30,Hòa Cường Nam,Hải Châu
4183,3000000,20,An Hải Tây,Sơn Trà
4184,15000000,53,Hòa Cường Bắc,Hải Châu
4185,4000000,38,An Hải Bắc,Sơn Trà
4186,1600000,20,Hòa Cường Bắc,Hải Châu
4187,1300000,20,Hòa Khánh Nam,Liên Chiểu
4188,2000000,20,An Hải Bắc,Sơn Trà
4189,,16,Unknown W,Ngũ Hành Sơn
4190,1600000,30,Hòa Khánh Bắc,Liên Chiểu
4191,3400000,30,Hòa Cường Bắc,Hải Châu
4192,2000000,30,Hòa Khê,Thanh Khê
4193,2800000,25,Chính Gián,Thanh Khê
4194,2500000,25,Hòa Minh,Liên Chiểu
4195,80000000,250,Hòa Cường Bắc,Hải Châu
4196,2000000,35,An Hải Đông,Sơn Trà
4197,3600000,22,Hòa Thuận Tây,Hải Châu
4198,2500000,23,Hòa Cường Bắc,Hải Châu
4199,1800000,20,Mỹ An,Ngũ Hành Sơn
4200,1800000,20,Hòa An,Cẩm Lệ
4201,,19,Hòa Khê,Thanh Khê
4202,1500000,25,Hòa Xuân,Cẩm Lệ
4203,1500000,16,Khuê Trung,Cẩm Lệ
4204,,25,Hòa Minh,Liên Chiểu
4205,2800000,20,An Hải Tây,Sơn Trà
4206,1800000,20,An Hải Tây,Sơn Trà
4207,2200000,20,Hòa Cường Bắc,Hải Châu
4208,2000000,24,Hòa Khánh Nam,Liên Chiểu
4209,1100000,20,Hòa Khánh Bắc,Liên Chiểu
4210,2300000,30,Hòa Minh,Liên Chiểu
4211,1700000,25,Hòa Minh,Liên Chiểu
4212,2500000,16,Thanh Bình,Hải Châu
4213,,38,Hòa Thọ Đông,Cẩm Lệ
4214,3900000,50,Khuê Trung,Cẩm Lệ
4215,1000000,15,Hòa Khánh Bắc,Liên Chiểu
4216,1500000,20,Khuê Mỹ,Ngũ Hành Sơn
4217,1600000,20,Hòa Minh,Liên Chiểu
4218,2500000,25,Khuê Mỹ,Ngũ Hành Sơn
4219,2000000,30,Mân Thái,Sơn Trà
4220,3400000,35,Hòa Thuận Tây,Hải Châu
4221,1500000,20,Hòa Thọ Đông,Cẩm Lệ
4222,2900000,20,Khuê Trung,Cẩm Lệ
4223,,15,Hòa Khánh Bắc,Liên Chiểu
4224,1000000,100,Hòa Cường Nam,Hải Châu
4225,2000000,20,Xuân Hà,Thanh Khê
4226,3000000,30,Mỹ An,Ngũ Hành Sơn
4227,2500000,40,Thanh Khê Tây,Thanh Khê
4228,1500000,20,Unknown W,Ngũ Hành Sơn
4229,2200000,20,Hòa Minh,Liên Chiểu
4230,3000000,25,Unknown W,Ngũ Hành Sơn
4231,3000000,20,Hòa Minh,Liên Chiểu
4232,55000000,200,An Khê,Thanh Khê
4233,3500000,30,An Hải Tây,Sơn Trà
4234,2000000,24,Hòa Cường Bắc,Hải Châu
4235,1800000,18,Hòa Cường Nam,Hải Châu
4236,2000000,22,An Khê,Thanh Khê
4237,3800000,30,Phước Mỹ,Sơn Trà
4238,3500000,35,Hòa Cường Bắc,Hải Châu
4239,2000000,20,Khuê Trung,Cẩm Lệ
4240,2300000,20,Hòa Minh,Liên Chiểu
